[2026-06-12T12:53:46.218Z] [INFO] | Source: infoLog: [Stability] Initializing stability systems
[2026-06-12T12:53:46.218Z] [INFO] | Source: infoLog: [SessionStability] Starting health monitoring
[2026-06-12T12:53:46.274Z] [INFO] | Source: infoLog: [Stability] Stability systems initialized
[2026-06-12T12:53:46.275Z] [INFO] | Source: infoLog: [AutoRecovery] Starting monitoring
[2026-06-12T12:53:46.275Z] [INFO] | Source: infoLog: Stability systems initialized successfully
[2026-06-12T12:53:46.276Z] [INFO] | Source: infoLog: [UpdateManager] Initializing Claude update manager
[2026-06-12T12:53:55.785Z] [INFO] | Source: infoLog: Claude update manager initialized
[2026-06-12T12:54:08.423Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.423Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.424Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.424Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.425Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.425Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.425Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.426Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.426Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.427Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.428Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.428Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.429Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.429Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.429Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.430Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.430Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.431Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.431Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.431Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.432Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.432Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.433Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.433Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.433Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.434Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.434Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.434Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.435Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.435Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.435Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.436Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.436Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.436Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.437Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.438Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.438Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.438Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.439Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.439Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.439Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.440Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.440Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.440Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.441Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.441Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.441Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.442Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.442Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.443Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.443Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.443Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.444Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.444Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.445Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.445Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.446Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.446Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.446Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.447Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.447Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.448Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.448Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.449Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.449Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.449Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.450Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.450Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.450Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.451Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.451Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.452Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.452Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.452Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.453Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.453Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.454Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.454Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.455Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.455Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.456Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.456Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.456Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.457Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.457Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.457Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.458Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.458Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.459Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.459Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.460Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.460Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.461Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.461Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.461Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.462Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.462Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.463Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.463Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.464Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.464Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.465Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.465Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.465Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.466Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.466Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.467Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.467Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.468Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.468Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.468Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.469Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.469Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.469Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.470Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.470Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.471Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.471Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.472Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.473Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.473Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.473Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.474Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.474Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.475Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.475Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.476Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.476Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.476Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.477Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.477Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.477Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.478Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.478Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.479Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.479Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.479Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.480Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.480Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.481Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.481Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.481Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.482Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.482Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.483Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.483Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.484Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.484Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.485Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.485Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.486Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.486Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.487Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.487Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.488Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.488Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.488Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.489Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.489Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.489Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.490Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.491Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.491Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.492Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.492Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.493Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.493Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.493Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.494Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.494Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.495Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.495Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.495Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.496Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.496Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.497Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.497Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.498Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.498Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.499Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.499Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.499Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.500Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.500Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.501Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.501Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.501Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.502Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.502Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.503Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.503Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.504Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.504Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.504Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.505Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.505Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.506Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.506Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.506Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.507Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.507Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.508Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.508Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.509Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.509Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.510Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.510Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.510Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.511Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.511Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.512Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.512Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
[2026-06-12T12:54:08.513Z] [ERROR] | Source: errorLog: [SessionStability] Unhandled rejection | Context: {"name":"Canceled"}
